folder_name,candidate_id,function_name,status,gate_status,fail,very_suspicious,suspicious,mildly_suspicious,unusual,normalish,normal,total_results,score_file,stream_file,report_file
candidate_0110487,110488,TwistCandidate_110488,REPORT,TOO_MANY_FAIL,4,0,1,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0110487/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0110487/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0110487/practrand_b_034BLK.txt
candidate_0110599,110600,TwistCandidate_110600,REPORT,TOO_MANY_FAIL,4,0,0,2,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0110599/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0110599/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0110599/practrand_b_034BLK.txt
candidate_0110792,110793,TwistCandidate_110793,REPORT,TOO_MANY_FAIL,2,1,0,1,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0110792/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0110792/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0110792/practrand_b_034BLK.txt
candidate_0111161,111162,TwistCandidate_111162,REPORT,TOO_MANY_FAIL,4,1,1,1,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0111161/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0111161/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0111161/practrand_b_034BLK.txt
candidate_0111500,111501,TwistCandidate_111501,REPORT,TOO_MANY_FAIL,3,1,0,3,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0111500/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0111500/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0111500/practrand_b_034BLK.txt
candidate_0111753,111754,TwistCandidate_111754,REPORT,TOO_MANY_FAIL,4,2,0,2,5,0,33,46,secret_34_outputs_retry/workspace/candidate_0111753/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0111753/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0111753/practrand_b_034BLK.txt
candidate_0112015,112016,TwistCandidate_112016,REPORT,TOO_MANY_FAIL,4,0,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0112015/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0112015/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0112015/practrand_b_034BLK.txt
candidate_0112429,112430,TwistCandidate_112430,REPORT,PASS,0,2,0,0,1,0,43,46,secret_34_outputs_retry/workspace/candidate_0112429/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0112429/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0112429/practrand_b_034BLK.txt
candidate_0112631,112632,TwistCandidate_112632,REPORT,TOO_MANY_FAIL,4,1,1,4,2,0,34,46,secret_34_outputs_retry/workspace/candidate_0112631/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0112631/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0112631/practrand_b_034BLK.txt
candidate_0112755,112756,TwistCandidate_112756,REPORT,TOO_MANY_FAIL,3,1,0,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0112755/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0112755/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0112755/practrand_b_034BLK.txt
candidate_0113161,113162,TwistCandidate_113162,REPORT,TOO_MANY_SUSPICIOUS,0,0,1,1,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0113161/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0113161/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0113161/practrand_b_034BLK.txt
candidate_0113325,113326,TwistCandidate_113326,REPORT,TOO_MANY_FAIL,5,2,1,3,1,0,34,46,secret_34_outputs_retry/workspace/candidate_0113325/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0113325/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0113325/practrand_b_034BLK.txt
candidate_0113369,113370,TwistCandidate_113370,REPORT,TOO_MANY_FAIL,4,0,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0113369/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0113369/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0113369/practrand_b_034BLK.txt
candidate_0114395,114396,TwistCandidate_114396,REPORT,TOO_MANY_FAIL,4,0,0,0,3,0,39,46,secret_34_outputs_retry/workspace/candidate_0114395/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0114395/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0114395/practrand_b_034BLK.txt
candidate_0114492,114493,TwistCandidate_114493,REPORT,TOO_MANY_FAIL,2,1,0,0,1,0,42,46,secret_34_outputs_retry/workspace/candidate_0114492/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0114492/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0114492/practrand_b_034BLK.txt
candidate_0115133,115134,TwistCandidate_115134,REPORT,TOO_MANY_FAIL,4,3,1,2,4,0,32,46,secret_34_outputs_retry/workspace/candidate_0115133/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0115133/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0115133/practrand_b_034BLK.txt
candidate_0115261,115262,TwistCandidate_115262,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0115261/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0115261/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0115261/practrand_b_034BLK.txt
candidate_0115418,115419,TwistCandidate_115419,REPORT,PASS,0,0,0,0,1,0,45,46,secret_34_outputs_retry/workspace/candidate_0115418/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0115418/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0115418/practrand_b_034BLK.txt
candidate_0115425,115426,TwistCandidate_115426,REPORT,TOO_MANY_FAIL,4,0,1,1,4,0,36,46,secret_34_outputs_retry/workspace/candidate_0115425/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0115425/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0115425/practrand_b_034BLK.txt
candidate_0115572,115573,TwistCandidate_115573,REPORT,TOO_MANY_FAIL,3,2,0,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0115572/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0115572/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0115572/practrand_b_034BLK.txt
candidate_0115614,115615,TwistCandidate_115615,REPORT,PASS,0,0,0,1,2,0,43,46,secret_34_outputs_retry/workspace/candidate_0115614/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0115614/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0115614/practrand_b_034BLK.txt
candidate_0116159,116160,TwistCandidate_116160,REPORT,TOO_MANY_FAIL,4,1,1,1,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0116159/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0116159/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0116159/practrand_b_034BLK.txt
candidate_0116193,116194,TwistCandidate_116194,REPORT,TOO_MANY_SUSPICIOUS,0,0,1,1,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0116193/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0116193/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0116193/practrand_b_034BLK.txt
candidate_0116385,116386,TwistCandidate_116386,REPORT,TOO_MANY_FAIL,4,0,2,1,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0116385/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0116385/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0116385/practrand_b_034BLK.txt
candidate_0116584,116585,TwistCandidate_116585,REPORT,TOO_MANY_FAIL,5,2,0,2,1,0,36,46,secret_34_outputs_retry/workspace/candidate_0116584/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0116584/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0116584/practrand_b_034BLK.txt
candidate_0117155,117156,TwistCandidate_117156,REPORT,PASS,0,0,0,2,1,0,43,46,secret_34_outputs_retry/workspace/candidate_0117155/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0117155/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0117155/practrand_b_034BLK.txt
candidate_0117225,117226,TwistCandidate_117226,REPORT,TOO_MANY_FAIL,4,0,2,0,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0117225/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0117225/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0117225/practrand_b_034BLK.txt
candidate_0117535,117536,TwistCandidate_117536,REPORT,TOO_MANY_FAIL,4,1,1,1,1,0,38,46,secret_34_outputs_retry/workspace/candidate_0117535/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0117535/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0117535/practrand_b_034BLK.txt
candidate_0118308,118309,TwistCandidate_118309,REPORT,TOO_MANY_FAIL,4,0,1,2,0,0,39,46,secret_34_outputs_retry/workspace/candidate_0118308/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0118308/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0118308/practrand_b_034BLK.txt
candidate_0118474,118475,TwistCandidate_118475,REPORT,TOO_MANY_FAIL,4,2,2,0,5,0,33,46,secret_34_outputs_retry/workspace/candidate_0118474/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0118474/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0118474/practrand_b_034BLK.txt
candidate_0118511,118512,TwistCandidate_118512,REPORT,TOO_MANY_FAIL,4,1,1,0,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0118511/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0118511/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0118511/practrand_b_034BLK.txt
candidate_0118739,118740,TwistCandidate_118740,REPORT,PASS,0,1,0,1,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0118739/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0118739/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0118739/practrand_b_034BLK.txt
candidate_0119046,119047,TwistCandidate_119047,REPORT,TOO_MANY_FAIL,5,5,0,2,3,0,31,46,secret_34_outputs_retry/workspace/candidate_0119046/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0119046/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0119046/practrand_b_034BLK.txt
candidate_0119297,119298,TwistCandidate_119298,REPORT,TOO_MANY_FAIL,4,0,0,0,4,0,38,46,secret_34_outputs_retry/workspace/candidate_0119297/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0119297/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0119297/practrand_b_034BLK.txt
candidate_0119454,119455,TwistCandidate_119455,REPORT,TOO_MANY_FAIL,3,1,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0119454/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0119454/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0119454/practrand_b_034BLK.txt
candidate_0119904,119905,TwistCandidate_119905,REPORT,TOO_MANY_FAIL,4,1,1,1,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0119904/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0119904/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0119904/practrand_b_034BLK.txt
candidate_0120142,120143,TwistCandidate_120143,REPORT,TOO_MANY_FAIL,4,0,1,0,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0120142/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0120142/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0120142/practrand_b_034BLK.txt
candidate_0120254,120255,TwistCandidate_120255,REPORT,TOO_MANY_FAIL,5,6,1,1,0,0,33,46,secret_34_outputs_retry/workspace/candidate_0120254/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0120254/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0120254/practrand_b_034BLK.txt
candidate_0120356,120357,TwistCandidate_120357,REPORT,TOO_MANY_FAIL,6,0,1,1,3,0,35,46,secret_34_outputs_retry/workspace/candidate_0120356/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0120356/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0120356/practrand_b_034BLK.txt
candidate_0120425,120426,TwistCandidate_120426,REPORT,TOO_MANY_FAIL,2,2,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0120425/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0120425/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0120425/practrand_b_034BLK.txt
candidate_0120477,120478,TwistCandidate_120478,REPORT,TOO_MANY_FAIL,3,1,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0120477/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0120477/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0120477/practrand_b_034BLK.txt
candidate_0121112,121113,TwistCandidate_121113,REPORT,TOO_MANY_FAIL,4,0,0,0,4,0,38,46,secret_34_outputs_retry/workspace/candidate_0121112/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0121112/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0121112/practrand_b_034BLK.txt
candidate_0122122,122123,TwistCandidate_122123,REPORT,TOO_MANY_FAIL,2,0,0,4,5,0,35,46,secret_34_outputs_retry/workspace/candidate_0122122/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0122122/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0122122/practrand_b_034BLK.txt
candidate_0122581,122582,TwistCandidate_122582,REPORT,TOO_MANY_FAIL,4,2,0,1,4,0,35,46,secret_34_outputs_retry/workspace/candidate_0122581/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0122581/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0122581/practrand_b_034BLK.txt
candidate_0123144,123145,TwistCandidate_123145,REPORT,TOO_MANY_FAIL,4,3,0,0,1,0,38,46,secret_34_outputs_retry/workspace/candidate_0123144/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0123144/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0123144/practrand_b_034BLK.txt
